"seqnames" "start" "end" "width" "strand" "value_pos" "peak" "feature" "feature.ranges.start" "feature.ranges.end" "feature.ranges.width" "feature.strand" "distance" "insideFeature" "distanceToSite" "gene_name"
"chr1" 156470683 156471006 324 "*" 0.500184631224622 "X973" "ENSG00000116604" 156433519 156470620 37102 "-" 62 "upstream" 62 "MEF2D"
"chr1" 145477137 145477534 398 "*" 0.500173285362714 "X974" "ENSG00000152022" 145477085 145501669 24585 "+" 0 "inside" 51 "LIX1L"
"chr1" 17765068 17765394 327 "*" 0.500103146143983 "X975" "ENSG00000179051" 17733256 17766220 32965 "-" 0 "inside" 825 "RCC2"
"chr1" 28696042 28696170 129 "*" 0.50008148581481 "X976" "ENSG00000204138" 28696114 28826881 130768 "+" 0 "overlapStart" 0 "PHACTR4"
"chr1" 161123637 161123809 173 "*" 0.500046415991241 "X977" "ENSG00000143222" 161122566 161128646 6081 "+" 0 "inside" 1070 "UFC1"
"chr1" 45805834 45806086 253 "*" 0.500043321557548 "X978" "ENSG00000132773" 45805342 45809647 4306 "+" 0 "inside" 491 "TOE1"
"chr1" 45805834 45806086 253 "*" 0.500043321557548 "X978" "ENSG00000132781" 45794835 45806142 11308 "-" 0 "inside" 55 "MUTYH"
"chr1" 45805834 45806086 253 "*" 0.500043321557548 "X978" "LRG_220" 45794914 45806142 11229 "-" 0 "inside" 55 "LRG_220"
"chr1" 205091232 205091401 170 "*" 0.500024755235387 "X979" "ENSG00000117222" 205055270 205091143 35874 "-" 88 "upstream" 88 "RBBP5"
"chr1" 249152877 249153132 256 "*" 0.50001856640839 "X980" "ENSG00000171163" 249144205 249153343 9139 "-" 0 "inside" 210 "ZNF692"
"chr1" 249152877 249153132 256 "*" 0.50001856640839 "X980" "ENSG00000227237" 249153363 249158995 5633 "+" 230 "upstream" 230 "AL672294.1"
"chr1" 236445064 236445389 326 "*" 0.50001340908952 "X981" "ENSG00000086619" 236378855 236445319 66465 "-" 0 "overlapStart" 0 "ERO1LB"
"chr1" 26324448 26324688 241 "*" 0.500011346104239 "X982" "ENSG00000158006" 26286258 26324648 38391 "-" 0 "overlapStart" 0 "PAFAH2"
"chr1" 150241102 150241625 524 "*" 0.500009283215345 "X983" "ENSG00000118292" 150240600 150253327 12728 "+" 0 "inside" 501 "C1orf54"
"chr1" 150241102 150241625 524 "*" 0.500009283215345 "X983" "ENSG00000117362" 150237804 150241980 4177 "-" 0 "inside" 354 "APH1A"
"chr1" 228582549 228582869 321 "*" 0.661207315088982 "X990" "ENSG00000270094" 228581991 228584668 2678 "+" 0 "inside" 557 "RP11-245P10.8"
"chrX" 24380401 24380421 21 "*" 0.659631486557763 "X992" "ENSG00000223731" 24380878 24383541 2664 "+" 456 "upstream" 456 "SUPT20HL1"
"chrX" 24380783 24380910 128 "*" 0.65919133013625 "X995" "ENSG00000223731" 24380878 24383541 2664 "+" 0 "overlapStart" 0 "SUPT20HL1"
"chrX" 152666217 152666651 435 "*" 0.659061260680236 "X996" "ENSG00000214897" 152662421 152664307 1887 "-" 1909 "upstream" 1909 "U82695.5"
"chrX" 40692412 40692588 177 "*" 0.658225242610737 "X997" "ENSG00000238222" 40693738 40695258 1521 "+" 1149 "upstream" 1149 "MKRN4P"
"chrX" 40692412 40692588 177 "*" 0.658225242610737 "X997" "ENSG00000237661" 40691097 40691815 719 "-" 596 "upstream" 596 "RP11-169L17.5"
"chrX" 18690197 18690400 204 "*" 0.657098888303105 "X998" "ENSG00000102104" 18658030 18690229 32200 "-" 0 "overlapStart" 0 "RS1"
"chrX" 18690197 18690400 204 "*" 0.657098888303105 "X998" "ENSG00000086717" 18694029 18846039 152011 "+" 3628 "upstream" 3628 "PPEF1"
"chr1" 200116736 200117055 320 "*" 0.656617868488088 "X999" "ENSG00000229220" 200116659 200117407 749 "-" 0 "inside" 351 "RP11-47A17.2"
"chrX" 21875451 21875563 113 "*" 0.656218807183475 "X1002" "ENSG00000230797" 21874105 21876845 2741 "+" 0 "inside" 1345 "YY2"
"chr1" 110155535 110155839 305 "*" 0.65592279940954 "X1004" "ENSG00000134183" 110145889 110155679 9791 "-" 0 "overlapStart" 0 "GNAT2"
"chr1" 110155535 110155839 305 "*" 0.65592279940954 "X1004" "ENSG00000116337" 110158726 110174673 15948 "+" 2886 "upstream" 2886 "AMPD2"
"chrX" 67352731 67352856 126 "*" 0.655869867296971 "X1006" "ENSG00000228125" 67352710 67353279 570 "+" 0 "inside" 20 "RP11-516A11.3"
"chr1" 160639759 160639913 155 "*" 0.655426712662566 "X1009" "ENSG00000235101" 160639938 160640769 832 "+" 24 "upstream" 24 "SETP9"
"chr1" 160639759 160639913 155 "*" 0.655426712662566 "X1009" "ENSG00000228863" 160640568 160653698 13131 "+" 654 "upstream" 654 "RP11-404F10.2"
"chrX" 24761398 24761808 411 "*" 0.655243770010833 "X1010" "ENSG00000251869" 24762558 24762687 130 "+" 749 "upstream" 749 "SCARNA23"
"chrX" 119250427 119250510 84 "*" 0.655153466356435 "X1011" "ENSG00000101883" 119243011 119249847 6837 "-" 579 "upstream" 579 "RHOXF1"
"chr1" 10699604 10699958 355 "*" 0.654071130481554 "X1015" "ENSG00000272078" 10699298 10714390 15093 "+" 0 "inside" 305 "RP4-734G22.3"
"chr1" 45190262 45190519 258 "*" 0.654003836821263 "X1016" "ENSG00000199377" 45187458 45187574 117 "-" 2687 "upstream" 2687 "RNU5F-1"
"chrX" 100807848 100808047 200 "*" 0.653879716296061 "X1017" "ENSG00000126947" 100805514 100809683 4170 "+" 0 "inside" 2333 "ARMCX1"
"chr1" 92414782 92415048 267 "*" 0.65310840991825 "X1019" "ENSG00000137948" 92414928 92479983 65056 "+" 0 "overlapStart" 0 "BRDT"
"chr1" 12251718 12251934 217 "*" 0.652979874469106 "X1020" "ENSG00000263676" 12251770 12251830 61 "+" 0 "includeFeature" 0 "MIR4632"
"chr1" 221055401 221055665 265 "*" 0.65274214357224 "X1022" "ENSG00000136630" 221051699 221058401 6703 "+" 0 "inside" 3701 "HLX"
"chr1" 221055401 221055665 265 "*" 0.65274214357224 "X1022" "ENSG00000257551" 221006105 221053482 47378 "-" 1918 "upstream" 1918 "HLA-AS1"
"chr1" 110306507 110306642 136 "*" 0.652474732272944 "X1023" "ENSG00000198758" 110292702 110306649 13948 "-" 0 "inside" 6 "EPS8L3"
"chrX" 16731867 16732246 380 "*" 0.651890861273898 "X1024" "ENSG00000047230" 16606126 16731059 124934 "-" 807 "upstream" 807 "CTPS2"
"chr1" 231155737 231155862 126 "*" 0.649693133594751 "X1028" "ENSG00000227934" 231157357 231157929 573 "+" 1494 "upstream" 1494 "RP11-423F24.3"
"chr1" 231155737 231155862 126 "*" 0.649693133594751 "X1028" "ENSG00000221290" 231155574 231155670 97 "-" 66 "upstream" 66 "MIR1182"
"chrX" 77225753 77225856 104 "*" 0.649005706324553 "X1029" "ENSG00000226784" 77223458 77225135 1678 "-" 617 "upstream" 617 "PGAM4"
"chrX" 119495705 119496002 298 "*" 0.64826158785361 "X1031" "ENSG00000101892" 119495967 119516226 20260 "+" 0 "overlapStart" 0 "ATP1B4"
"chrX" 100547450 100547591 142 "*" 0.645964174606066 "X1034" "ENSG00000102387" 100523241 100548059 24819 "-" 0 "inside" 467 "TAF7L"
"chrX" 100547450 100547591 142 "*" 0.645964174606066 "X1034" "ENSG00000222203" 100543905 100543999 95 "-" 3450 "upstream" 3450 "Y_RNA"
"chr1" 16070629 16070820 192 "*" 0.645625113835304 "X1035" "ENSG00000162460" 16068917 16074477 5561 "+" 0 "inside" 1711 "TMEM82"
"chrX" 73507186 73507335 150 "*" 0.64469360369731 "X1036" "ENSG00000207820" 73506939 73507044 106 "-" 141 "upstream" 141 "MIR545"
"chrX" 73507186 73507335 150 "*" 0.64469360369731 "X1036" "ENSG00000199168" 73507121 73507192 72 "-" 0 "overlapStart" 0 "MIR374A"
"chr1" 9005719 9005910 192 "*" 0.644580262114897 "X1037" "ENSG00000131686" 9005926 9035151 29226 "+" 15 "upstream" 15 "CA6"
"chr1" 178481882 178482132 251 "*" 0.644364387460418 "X1038" "ENSG00000240021" 178482212 178517734 35523 "+" 79 "upstream" 79 "TEX35"
"chrX" 49965182 49965358 177 "*" 0.643954863449798 "X1039" "ENSG00000147081" 49955406 49965664 10259 "-" 0 "inside" 305 "AKAP4"
"chrX" 49965182 49965358 177 "*" 0.643954863449798 "X1039" "ENSG00000147082" 49967364 50094909 127546 "+" 2005 "upstream" 2005 "CCNB3"
"chr1" 42506694 42506979 286 "*" 0.643862538525037 "X1040" "ENSG00000227538" 42506268 42507400 1133 "+" 0 "inside" 425 "HNRNPFP1"
"chr1" 236017128 236017325 198 "*" 0.643672489728688 "X1041" "ENSG00000222831" 236016300 236016360 61 "-" 767 "upstream" 767 "MIR1537"
"chr1" 182922427 182922705 279 "*" 0.643516635096572 "X1042" "ENSG00000157060" 182869000 182922660 53661 "-" 0 "overlapStart" 0 "SHCBP1L"
"chrX" 118780826 118780930 105 "*" 0.64301347102342 "X1044" "ENSG00000211578" 118780701 118780811 111 "-" 14 "upstream" 14 "MIR766"
"chrX" 130929851 130930098 248 "*" 0.642647017355803 "X1045" "ENSG00000241418" 130929685 130930195 511 "-" 0 "inside" 96 "RP11-512H23.2"
"chrX" 54839445 54839650 206 "*" 0.642024709237942 "X1046" "ENSG00000221716" 54840803 54840930 128 "+" 1152 "upstream" 1152 "SNORA11"
"chrX" 37350930 37351166 237 "*" 0.641948613668025 "X1047" "ENSG00000219186" 37351274 37351801 528 "+" 107 "upstream" 107 "FTH1P19"
"chr1" 156549200 156549533 334 "*" 0.641901101383087 "X1049" "ENSG00000187862" 156549519 156556562 7044 "+" 0 "overlapStart" 0 "TTC24"
"chr1" 2259065 2259411 347 "*" 0.641842090315438 "X1050" "ENSG00000272161" 2257640 2258132 493 "-" 932 "upstream" 932 "RP4-713A8.1"
"chr1" 48687359 48687524 166 "*" 0.641473422734364 "X1053" "ENSG00000117834" 48688357 48714316 25960 "+" 832 "upstream" 832 "SLC5A9"
"chrX" 40037418 40037510 93 "*" 0.641014514314373 "X1055" "ENSG00000183337" 39909068 40036582 127515 "-" 835 "upstream" 835 "BCOR"
"chrX" 22050814 22051050 237 "*" 0.640742059906981 "X1057" "ENSG00000102174" 22050559 22269427 218869 "+" 0 "inside" 254 "PHEX"
"chr1" 162346511 162346613 103 "*" 0.639461339925663 "X1059" "ENSG00000171722" 162342993 162346660 3668 "-" 0 "inside" 46 "C1orf111"
"chrX" 118012978 118013397 420 "*" 0.639292185930888 "X1060" "ENSG00000224341" 118011849 118013148 1300 "-" 0 "overlapStart" 0 "RP4-562J12.1"
"chrX" 135228207 135228444 238 "*" 0.639169785979335 "X1061" "ENSG00000022267" 135229559 135293518 63960 "+" 1114 "upstream" 1114 "FHL1"
"chrX" 99898314 99898590 277 "*" 0.63856849907663 "X1062" "ENSG00000000003" 99883667 99894988 11322 "-" 3325 "upstream" 3325 "TSPAN6"
"chrX" 99898314 99898590 277 "*" 0.63856849907663 "X1062" "ENSG00000102359" 99899215 99926296 27082 "+" 624 "upstream" 624 "SRPX2"
"chrX" 23926980 23927284 305 "*" 0.638073724913347 "X1063" "ENSG00000165182" 23925918 23957624 31707 "+" 0 "inside" 1061 "CXorf58"
"chrX" 23926980 23927284 305 "*" 0.638073724913347 "X1063" "ENSG00000184831" 23851470 23926057 74588 "-" 922 "upstream" 922 "APOO"
"chr1" 1384930 1385171 242 "*" 0.637916920636534 "X1064" "ENSG00000215915" 1385069 1405538 20470 "+" 0 "overlapStart" 0 "ATAD3C"
"chrX" 38211596 38211886 291 "*" 0.637855470139918 "X1065" "ENSG00000036473" 38211798 38280703 68906 "+" 0 "overlapStart" 0 "OTC"
"chr1" 43751270 43751504 235 "*" 0.637083176380464 "X1068" "ENSG00000253313" 43747554 43751288 3735 "-" 0 "overlapStart" 0 "C1orf210"
"chr1" 1562771 1563096 326 "*" 0.636991332510044 "X1069" "ENSG00000189409" 1567474 1570639 3166 "+" 4377 "upstream" 4377 "MMP23B"
"chrX" 70839229 70839284 56 "*" 0.636844697566647 "X1071" "ENSG00000186810" 70835766 70838367 2602 "-" 861 "upstream" 861 "CXCR3"
"chrX" 73071041 73071194 154 "*" 0.636779730595468 "X1072" "ENSG00000229807" 73040486 73072588 32103 "-" 0 "inside" 1393 "XIST"
"chr1" 92414295 92414520 226 "*" 0.636611235625888 "X1074" "ENSG00000137948" 92414928 92479983 65056 "+" 407 "upstream" 407 "BRDT"
"chrX" 16140373 16140651 279 "*" 0.634889916110976 "X1076" "ENSG00000126010" 16141679 16171144 29466 "+" 1027 "upstream" 1027 "GRPR"
"chr1" 230882959 230883300 342 "*" 0.634034689284502 "X1080" "ENSG00000135773" 230883130 230937749 54620 "+" 0 "overlapStart" 0 "CAPN9"
"chr1" 159869960 159870326 367 "*" 0.633337631146031 "X1083" "ENSG00000213085" 159842154 159869953 27800 "-" 6 "upstream" 6 "CCDC19"
"chr1" 159869960 159870326 367 "*" 0.633337631146031 "X1083" "ENSG00000266458" 159869769 159869869 101 "-" 90 "upstream" 90 "hsa-mir-4259"
"chrX" 129627603 129627921 319 "*" 0.633278462633558 "X1084" "ENSG00000221930" 129628939 129630562 1624 "+" 1017 "upstream" 1017 "FAM45B"
"chrX" 151081284 151081405 122 "*" 0.632720831897587 "X1087" "ENSG00000147381" 151080981 151093642 12662 "+" 0 "inside" 302 "MAGEA4"
"chrX" 151081284 151081405 122 "*" 0.632720831897587 "X1087" "ENSG00000229967" 151072903 151082440 9538 "-" 0 "inside" 1034 "RP11-366F6.2"
"chrX" 48328591 48328775 185 "*" 0.63235094123899 "X1088" "ENSG00000017483" 48316920 48328644 11725 "-" 0 "overlapStart" 0 "SLC38A5"
"chrX" 30264626 30264853 228 "*" 0.632245951920194 "X1089" "ENSG00000214107" 30261847 30270155 8309 "+" 0 "inside" 2778 "MAGEB1"
"chr1" 68516279 68516463 185 "*" 0.631608429561154 "X1090" "ENSG00000162595" 68511645 68517314 5670 "-" 0 "inside" 850 "DIRAS3"
"chr1" 68516279 68516463 185 "*" 0.631608429561154 "X1090" "ENSG00000228431" 68515043 68515428 386 "-" 850 "upstream" 850 "ARL5AP3"
"chrX" 152162559 152162841 283 "*" 0.630967098690512 "X1092" "ENSG00000198883" 152157368 152162671 5304 "-" 0 "overlapStart" 0 "PNMA5"
"chrX" 49778939 49779181 243 "*" 0.630762857701802 "X1093" "ENSG00000272080" 49779206 49779291 86 "+" 24 "upstream" 24 "MIR502"
"chrX" 48056202 48056290 89 "*" 0.630458845922736 "X1094" "ENSG00000165583" 48045656 48056199 10544 "-" 2 "upstream" 2 "SSX5"
"chrX" 48056202 48056290 89 "*" 0.630458845922736 "X1094" "ENSG00000234780" 48056657 48058867 2211 "+" 366 "upstream" 366 "RP11-552E4.2"
"chrX" 21673930 21674415 486 "*" 0.630056355845272 "X1095" "ENSG00000185915" 21673609 21676448 2840 "-" 0 "inside" 2032 "KLHL34"
"chrX" 54523049 54523105 57 "*" 0.629835901479688 "X1096" "ENSG00000102302" 54471887 54522599 50713 "-" 449 "upstream" 449 "FGD1"
"chr1" 209825747 209825943 197 "*" 0.629469757257942 "X1098" "ENSG00000196878" 209788215 209825811 37597 "-" 0 "overlapStart" 0 "LAMB3"
"chrX" 49686139 49686431 293 "*" 0.629155686702644 "X1099" "ENSG00000171365" 49687225 49863892 176668 "+" 793 "upstream" 793 "CLCN5"
"chr1" 55464530 55464868 339 "*" 0.628418081620707 "X1100" "ENSG00000162399" 55464606 55476556 11951 "+" 0 "overlapStart" 0 "BSND"
"chrX" 79828776 79829018 243 "*" 0.627504975114439 "X1102" "ENSG00000228612" 79827370 79830106 2737 "-" 0 "inside" 1087 "HK2P1"
"chrX" 18708953 18709204 252 "*" 0.627142579620525 "X1104" "ENSG00000237221" 18706762 18709723 2962 "-" 0 "inside" 518 "PPEF1-AS1"
"chrX" 118893383 118893647 265 "*" 0.626438963906113 "X1105" "ENSG00000187808" 118892576 118894164 1589 "+" 0 "inside" 806 "SOWAHD"
"chrX" 151904268 151904510 243 "*" 0.624903924441969 "X1107" "ENSG00000242599" 151895976 151903136 7161 "-" 1131 "upstream" 1131 "CSAG4"
"chrX" 151904268 151904510 243 "*" 0.624903924441969 "X1107" "ENSG00000198930" 151903228 151909518 6291 "+" 0 "inside" 1039 "CSAG1"
"chrX" 151904268 151904510 243 "*" 0.624903924441969 "X1107" "ENSG00000213401" 151899293 151903184 3892 "-" 1083 "upstream" 1083 "MAGEA12"
"chr1" 145727016 145727320 305 "*" 0.62405684088239 "X1109" "ENSG00000174827" 145726918 145764074 37157 "+" 0 "inside" 97 "PDZK1"
"chrX" 48685943 48686200 258 "*" 0.623984930438791 "X1110" "ENSG00000187682" 48687283 48688548 1266 "+" 1082 "upstream" 1082 "ERAS"
"chr1" 211666129 211666429 301 "*" 0.623509659563184 "X1112" "ENSG00000223649" 211665597 211666259 663 "+" 0 "overlapEnd" 531 "RP11-359E8.3"
"chr1" 211666129 211666429 301 "*" 0.623509659563184 "X1112" "ENSG00000198570" 211649864 211666259 16396 "-" 0 "overlapStart" 0 "RD3"
"chr1" 44568992 44569398 407 "*" 0.622735947840506 "X1113" "ENSG00000271647" 44568978 44570375 1398 "-" 0 "inside" 976 "KRT8P47"
"chrX" 75649367 75649761 395 "*" 0.622279756154273 "X1114" "ENSG00000198934" 75648046 75651744 3699 "+" 0 "inside" 1320 "MAGEE1"
"chrY" 6114255 6114404 150 "*" 0.622195947425089 "X1115" "ENSG00000251275" 6109809 6111670 1862 "-" 2584 "upstream" 2584 "AC006335.2"
"chrY" 6114255 6114404 150 "*" 0.622195947425089 "X1115" "ENSG00000237069" 6110487 6111651 1165 "-" 2603 "upstream" 2603 "TTTY23B"
"chrY" 6114255 6114404 150 "*" 0.622195947425089 "X1115" "ENSG00000250204" 6111336 6113324 1989 "-" 930 "upstream" 930 "AC006335.6"
"chrY" 6114255 6114404 150 "*" 0.622195947425089 "X1115" "ENSG00000168757" 6114264 6117060 2797 "+" 0 "overlapStart" 0 "TSPY2"
"chrX" 135631653 135632060 408 "*" 0.622135297357393 "X1116" "ENSG00000216060" 135633037 135633119 83 "+" 976 "upstream" 976 "MIR934"
"chr1" 1852164 1852238 75 "*" 0.622115510695039 "X1118" "ENSG00000178821" 1849029 1850712 1684 "-" 1451 "upstream" 1451 "TMEM52"
"chrX" 30259964 30260301 338 "*" 0.622021695841472 "X1119" "ENSG00000120289" 30260057 30262293 2237 "+" 0 "overlapStart" 0 "MAGEB4"
"chrX" 30259964 30260301 338 "*" 0.622021695841472 "X1119" "ENSG00000214107" 30261847 30270155 8309 "+" 1545 "upstream" 1545 "MAGEB1"
"chrX" 53584134 53584277 144 "*" 0.621587084563637 "X1121" "ENSG00000271886" 53583184 53583302 119 "-" 831 "upstream" 831 "MIR98"
"chrX" 53584134 53584277 144 "*" 0.621587084563637 "X1121" "ENSG00000208012" 53584153 53584235 83 "-" 0 "includeFeature" 0 "MIRLET7F2"
"chr1" 3774858 3775105 248 "*" 0.620555828626613 "X1122" "ENSG00000116198" 3728645 3773778 45134 "-" 1079 "upstream" 1079 "CEP104"
"chr1" 3774858 3775105 248 "*" 0.620555828626613 "X1122" "ENSG00000169598" 3773845 3801993 28149 "+" 0 "inside" 1012 "DFFB"
"chrX" 37061627 37062005 379 "*" 0.620387904283128 "X1123" "ENSG00000243048" 37061096 37061650 555 "-" 0 "overlapStart" 0 "FTH1P18"
"chrX" 113997530 113997817 288 "*" 0.620090217971119 "X1124" "ENSG00000222715" 113997744 113997823 80 "+" 0 "overlapStart" 0 "MIR1911"
"chrX" 144901807 144902062 256 "*" 0.619758277377385 "X1125" "ENSG00000185985" 144899350 144907360 8011 "+" 0 "inside" 2456 "SLITRK2"
"chrX" 114794350 114794648 299 "*" 0.619752918020954 "X1126" "ENSG00000102024" 114795501 114885181 89681 "+" 852 "upstream" 852 "PLS3"
"chrX" 114794350 114794648 299 "*" 0.619752918020954 "X1126" "ENSG00000271826" 114752490 114797058 44569 "-" 0 "inside" 2409 "RP1-93I3.1"
"chrX" 146312384 146312617 234 "*" 0.618368221237818 "X1127" "ENSG00000207984" 146307344 146307470 127 "-" 4913 "upstream" 4913 "MIR513A2"
"chrX" 146312384 146312617 234 "*" 0.618368221237818 "X1127" "ENSG00000207731" 146312238 146312361 124 "-" 22 "upstream" 22 "MIR506"
"chrX" 146312384 146312617 234 "*" 0.618368221237818 "X1127" "ENSG00000207969" 146312502 146312595 94 "-" 0 "includeFeature" 0 "MIR507"
"chrX" 39866758 39867034 277 "*" 0.618260004962525 "X1128" "ENSG00000223486" 39868529 39871435 2907 "+" 1494 "upstream" 1494 "AC092198.1"
"chrX" 103031374 103031565 192 "*" 0.617687798681419 "X1130" "ENSG00000123560" 103028647 103047548 18902 "+" 0 "inside" 2726 "PLP1"
"chrX" 57163746 57163888 143 "*" 0.617501321800708 "X1131" "ENSG00000147059" 57160963 57164058 3096 "-" 0 "inside" 169 "SPIN2A"
"chr1" 209406581 209406725 145 "*" 0.617184013816086 "X1133" "ENSG00000224540" 209405541 209406764 1224 "+" 0 "inside" 1039 "RP11-385M4.3"
"chrX" 47052394 47052534 141 "*" 0.617148061728553 "X1134" "ENSG00000130985" 47050260 47074527 24268 "+" 0 "inside" 2133 "UBA1"
"chrX" 47441049 47441290 242 "*" 0.616747062601523 "X1135" "ENSG00000102265" 47441712 47446188 4477 "+" 421 "upstream" 421 "TIMP1"
"chr1" 17197456 17197909 454 "*" 0.616422246996243 "X1136" "ENSG00000228549" 17197440 17200587 3148 "+" 0 "inside" 15 "U1"
"chr1" 228395145 228395450 306 "*" 0.61588707314911 "X1137" "ENSG00000154358" 228395831 228566577 170747 "+" 380 "upstream" 380 "OBSCN"
"chrY" 2657879 2658057 179 "*" 0.61553910219327 "X1138" "ENSG00000184895" 2654896 2655740 845 "-" 2138 "upstream" 2138 "SRY"
"chrY" 2657879 2658057 179 "*" 0.61553910219327 "X1138" "ENSG00000237659" 2657868 2658369 502 "+" 0 "inside" 10 "RNASEH2CP1"
"chrX" 119709371 119709733 363 "*" 0.615535965499834 "X1139" "ENSG00000158290" 119658464 119709649 51186 "-" 0 "overlapStart" 0 "CUL4B"
"chr1" 2428080 2428333 254 "*" 0.6145845846055 "X1140" "ENSG00000224387" 2423739 2424697 959 "-" 3382 "upstream" 3382 "RP3-395M20.2"
"chr1" 2428080 2428333 254 "*" 0.6145845846055 "X1140" "ENSG00000229393" 2424876 2425918 1043 "-" 2161 "upstream" 2161 "RP3-395M20.3"
"chrX" 150731964 150732030 67 "*" 0.613995338948105 "X1141" "ENSG00000166049" 150732094 150845211 113118 "+" 63 "upstream" 63 "PASD1"
"chrX" 25029629 25030060 432 "*" 0.61330636618099 "X1142" "ENSG00000004848" 25021811 25034065 12255 "-" 0 "inside" 4004 "ARX"
"chrX" 2924400 2924635 236 "*" 0.613183037653257 "X1143" "ENSG00000205667" 2924654 2951612 26959 "+" 18 "upstream" 18 "ARSH"
"chrY" 14074689 14074873 185 "*" 0.61306802089193 "X1144" "ENSG00000235649" 14077914 14108092 30179 "+" 3040 "upstream" 3040 "MXRA5P1"
"chr1" 228400217 228400628 412 "*" 0.612829064633303 "X1145" "ENSG00000154358" 228395831 228566577 170747 "+" 0 "inside" 4385 "OBSCN"
"chr1" 228400217 228400628 412 "*" 0.612829064633303 "X1145" "ENSG00000162913" 228391207 228401365 10159 "-" 0 "inside" 736 "C1orf145"
"chr1" 1102276 1102389 114 "*" 0.612519875157692 "X1146" "ENSG00000207730" 1102484 1102578 95 "+" 94 "upstream" 94 "MIR200B"
"chr1" 1102276 1102389 114 "*" 0.612519875157692 "X1146" "ENSG00000207607" 1103243 1103332 90 "+" 853 "upstream" 853 "MIR200A"
"chr1" 1102276 1102389 114 "*" 0.612519875157692 "X1146" "ENSG00000198976" 1104385 1104467 83 "+" 1995 "upstream" 1995 "MIR429"
"chr1" 1102276 1102389 114 "*" 0.612519875157692 "X1146" "ENSG00000272141" 1104737 1105723 987 "+" 2347 "upstream" 2347 "RP11-465B22.8"
"chrX" 78623745 78624108 364 "*" 0.612348040327457 "X1147" "ENSG00000078596" 78615881 78623164 7284 "-" 580 "upstream" 580 "ITM2A"
"chrX" 107225376 107225630 255 "*" 0.611647278114854 "X1152" "ENSG00000170925" 107224094 107225600 1507 "-" 0 "overlapStart" 0 "TEX13B"
"chrX" 54825888 54825988 101 "*" 0.611201030290673 "X1153" "ENSG00000102313" 54775332 54824673 49342 "-" 1214 "upstream" 1214 "ITIH6"
"chrX" 132095282 132095429 148 "*" 0.611146145892992 "X1154" "ENSG00000171004" 131760044 132095423 335380 "-" 0 "overlapStart" 0 "HS6ST2"
